,count,mean,std,min,25%,50%,75%,max
is_ios,216065.0,0.8838081132992387,0.3204556247714941,0.0,1.0,1.0,1.0,1.0
act_in_vehicle_ep_0,216065.0,2280.6614953833337,4299.128225518489,0.0,0.0,306.0,2771.0,75644.0
act_in_vehicle_ep_1,216065.0,237.3063753962928,1018.4180745107975,0.0,0.0,0.0,0.0,32201.0
act_in_vehicle_ep_2,216065.0,1452.8525212320367,3012.5953582071256,0.0,0.0,15.0,1649.0,32400.0
act_in_vehicle_ep_3,216065.0,590.5025987550043,1611.3601078623126,0.0,0.0,0.0,347.0,21600.0
act_in_vehicle_hr_0,216065.0,23.39472843820147,193.87004082848276,0.0,0.0,0.0,0.0,3598.0
act_in_vehicle_hr_1,216065.0,14.51643718325504,158.39996584370348,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_10,216065.0,123.83947886052808,474.1510641780729,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_11,216065.0,146.71665471038807,506.9012629097701,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_12,216065.0,159.96796334436397,521.5661150903186,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_13,216065.0,169.0696410802305,536.4787364590011,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_14,216065.0,177.89587392682756,555.3479739614709,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_15,216065.0,186.18067248281767,569.8820732589447,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_16,216065.0,191.71200796056743,578.5440698557152,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_17,216065.0,190.4802628838544,572.5550926940399,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_18,216065.0,164.40804387568556,526.3524674251526,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_19,216065.0,130.2367852266679,464.18827261042844,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_2,216065.0,8.542674658089002,123.5177884465376,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_20,216065.0,106.86271260963136,419.96101511294626,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_21,216065.0,86.24057575266703,378.23765167182773,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_22,216065.0,60.96800037025895,326.5821019307061,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_23,216065.0,41.78648092009349,275.72650313594727,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_3,216065.0,7.060190220535487,116.99336321030744,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_4,216065.0,8.033841668016569,131.402237626008,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_5,216065.0,11.880045356721357,154.34600084479868,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_6,216065.0,22.894527109897485,211.82454252917515,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_7,216065.0,54.41288501145489,318.499777455013,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_8,216065.0,86.57104575012148,398.35342927322193,0.0,0.0,0.0,0.0,3600.0
act_in_vehicle_hr_9,216065.0,106.98996598245898,444.6546266229789,0.0,0.0,0.0,0.0,3600.0
act_on_bike_ep_0,216065.0,171.53835651308634,854.0828300472632,0.0,0.0,0.0,0.0,57793.0
act_on_bike_ep_1,216065.0,16.358512484668964,242.11966657157387,0.0,0.0,0.0,0.0,28818.0
act_on_bike_ep_2,216065.0,107.52995163492467,614.1185081590899,0.0,0.0,0.0,0.0,32400.0
act_on_bike_ep_3,216065.0,47.6498923934927,379.13885030213817,0.0,0.0,0.0,0.0,21600.0
act_on_bike_hr_0,216065.0,2.770805081804087,61.22397274098557,0.0,0.0,0.0,0.0,3576.0
act_on_bike_hr_1,216065.0,1.8515215328720525,51.71549449698176,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_10,216065.0,9.565774188322958,114.66544171330993,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_11,216065.0,11.277171221623123,123.10296725693912,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_12,216065.0,12.751033253881934,129.95253567264564,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_13,216065.0,12.501696248814014,126.39915124247122,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_14,216065.0,13.826774350311249,135.34817755623698,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_15,216065.0,14.353898132506421,140.91270838666114,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_16,216065.0,13.078809617476223,131.11640713022905,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_17,216065.0,12.770420938143614,125.2089249637939,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_18,216065.0,11.505153541758267,114.93181670081132,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_19,216065.0,10.061606461018675,107.12486837714394,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_2,216065.0,0.9735588827436188,36.749534396904416,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_20,216065.0,8.341263045842686,98.93144559608538,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_21,216065.0,7.098817485478907,93.83012983427682,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_22,216065.0,5.919954643278643,88.88115289994208,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_23,216065.0,4.723097216115521,84.56842369449383,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_3,216065.0,0.505602480734964,28.701736214247678,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_4,216065.0,0.43005114201744843,26.32484455668953,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_5,216065.0,0.517372087103418,25.57217609836811,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_6,216065.0,1.1822507115914191,39.99076008062282,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_7,216065.0,2.6931062411774236,64.75508770992545,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_8,216065.0,5.434244324624534,86.45704573332502,0.0,0.0,0.0,0.0,3600.0
act_on_bike_hr_9,216065.0,7.404373683845139,98.15932297316746,0.0,0.0,0.0,0.0,3600.0
act_on_foot_ep_0,25105.0,2816.917227643896,3266.736013778234,0.0,495.0,1991.0,4185.0,84807.0
act_on_foot_ep_1,25105.0,293.0960764787891,852.5045131607865,0.0,0.0,14.0,274.0,31995.0
act_on_foot_ep_2,25105.0,1608.4432981477794,1888.3512627096864,0.0,180.0,1098.0,2451.0,32400.0
act_on_foot_ep_3,25105.0,915.3778530173272,1441.4053507826136,0.0,32.0,403.0,1339.0,21600.0
act_on_foot_hr_0,25105.0,69.35590519816769,249.2061813056615,0.0,0.0,0.0,0.0,3449.0
act_on_foot_hr_1,25105.0,47.82135032861979,218.93730383678763,0.0,0.0,0.0,0.0,3600.0
act_on_foot_hr_10,25105.0,133.6144991037642,304.1344849561532,0.0,0.0,0.0,128.0,3600.0
act_on_foot_hr_11,25105.0,168.38267277434775,343.0073845161974,0.0,0.0,0.0,183.0,3600.0
act_on_foot_hr_12,25105.0,217.67691694881498,373.66761550011387,0.0,0.0,20.0,316.0,3600.0
act_on_foot_hr_13,25105.0,201.8323441545509,375.29777784807334,0.0,0.0,15.0,256.0,3600.0
act_on_foot_hr_14,25105.0,194.39661422027484,372.81236138330974,0.0,0.0,10.0,239.0,3600.0
act_on_foot_hr_15,25105.0,189.8760406293567,383.6696764921533,0.0,0.0,0.0,209.0,3600.0
act_on_foot_hr_16,25105.0,192.21672973511252,387.43689291498214,0.0,0.0,0.0,217.0,3600.0
act_on_foot_hr_17,25105.0,202.04158534156542,393.9316671764707,0.0,0.0,4.0,238.0,3600.0
act_on_foot_hr_18,25105.0,221.8744871539534,392.49452980101296,0.0,0.0,19.0,308.0,3600.0
act_on_foot_hr_19,25105.0,195.3431985660227,379.01657674537586,0.0,0.0,0.0,228.0,3600.0
act_on_foot_hr_2,25105.0,21.391714797849033,150.73628539832956,0.0,0.0,0.0,0.0,3600.0
act_on_foot_hr_20,25105.0,160.3528779127664,361.2638459602169,0.0,0.0,0.0,137.0,3600.0
act_on_foot_hr_21,25105.0,128.69623580959967,331.3628536846502,0.0,0.0,0.0,77.0,3600.0
act_on_foot_hr_22,25105.0,110.70714997012547,318.849390643267,0.0,0.0,0.0,45.0,3600.0
act_on_foot_hr_23,25105.0,98.4039036048596,327.14878050577903,0.0,0.0,0.0,16.0,3600.0
act_on_foot_hr_3,25105.0,10.068910575582553,114.73699745276912,0.0,0.0,0.0,0.0,3600.0
act_on_foot_hr_4,25105.0,5.975303724357698,98.74700233614993,0.0,0.0,0.0,0.0,3600.0
act_on_foot_hr_5,25105.0,6.2445329615614416,92.54673595222388,0.0,0.0,0.0,0.0,3600.0
act_on_foot_hr_6,25105.0,12.616092411870145,116.78447944418036,0.0,0.0,0.0,0.0,3600.0
act_on_foot_hr_7,25105.0,37.84210316669986,180.27190996918662,0.0,0.0,0.0,0.0,3600.0
act_on_foot_hr_8,25105.0,81.78016331408087,248.5366289547184,0.0,0.0,0.0,0.0,3600.0
act_on_foot_hr_9,25105.0,108.40589523999203,285.84777689990227,0.0,0.0,0.0,54.0,3600.0
act_running_ep_0,216065.0,107.16519565871381,422.9106805064874,0.0,0.0,6.0,41.0,46596.0
act_running_ep_1,216065.0,12.269779927336682,112.58848511613702,0.0,0.0,0.0,0.0,6653.0
act_running_ep_2,216065.0,68.94863119894477,345.8001052928446,0.0,0.0,0.0,13.0,24996.0
act_running_ep_3,216065.0,25.94678453243237,169.14245083018113,0.0,0.0,0.0,7.0,21600.0
act_running_hr_0,216065.0,1.9922708444218176,21.967598221324753,0.0,0.0,0.0,0.0,2986.0
act_running_hr_1,216065.0,1.15050100664152,18.987978316184364,0.0,0.0,0.0,0.0,3548.0
act_running_hr_10,216065.0,7.365862124823549,95.77759341223819,0.0,0.0,0.0,0.0,3600.0
act_running_hr_11,216065.0,7.343808576122926,93.65079810650455,0.0,0.0,0.0,0.0,3600.0
act_running_hr_12,216065.0,6.8074144354708075,81.56924360984821,0.0,0.0,0.0,0.0,3600.0
act_running_hr_13,216065.0,6.188688589081989,77.21626099772666,0.0,0.0,0.0,0.0,3600.0
act_running_hr_14,216065.0,6.683604470876819,79.62734169188683,0.0,0.0,0.0,0.0,3600.0
act_running_hr_15,216065.0,8.346678082984287,96.43352066147585,0.0,0.0,0.0,0.0,3600.0
act_running_hr_16,216065.0,10.259759794506282,108.97741562339522,0.0,0.0,0.0,0.0,3600.0
act_running_hr_17,216065.0,9.555939184967487,103.26363711172482,0.0,0.0,0.0,0.0,3600.0
act_running_hr_18,216065.0,7.892685071621965,90.05402812720136,0.0,0.0,0.0,0.0,3600.0
act_running_hr_19,216065.0,5.210209890542198,62.21808246635568,0.0,0.0,0.0,0.0,3600.0
act_running_hr_2,216065.0,0.4814939948626571,12.478027981451385,0.0,0.0,0.0,0.0,3499.0
act_running_hr_20,216065.0,4.057936269178256,49.88753795350257,0.0,0.0,0.0,0.0,3600.0
act_running_hr_21,216065.0,3.1536482077152708,36.091371674042925,0.0,0.0,0.0,0.0,3600.0
act_running_hr_22,216065.0,2.8979103510517668,34.15338787061119,0.0,0.0,0.0,0.0,3600.0
act_running_hr_23,216065.0,2.734394742322912,29.672599266679818,0.0,0.0,0.0,0.0,3600.0
act_running_hr_3,216065.0,0.1875592992849374,7.226625094802714,0.0,0.0,0.0,0.0,2416.0
act_running_hr_4,216065.0,0.128549279152107,10.200990486251882,0.0,0.0,0.0,0.0,3168.0
act_running_hr_5,216065.0,0.1288639992594821,7.721371072330221,0.0,0.0,0.0,0.0,1440.0
act_running_hr_6,216065.0,0.7815194501654594,26.749464016986845,0.0,0.0,0.0,0.0,2611.0
act_running_hr_7,216065.0,2.553115960474857,53.62587854906114,0.0,0.0,0.0,0.0,3509.0
act_running_hr_8,216065.0,4.865906093073844,71.93343763033315,0.0,0.0,0.0,0.0,3580.0
act_running_hr_9,216065.0,6.396875940110615,88.5262270550779,0.0,0.0,0.0,0.0,3600.0
act_still_ep_0,216065.0,72405.71461828616,8579.804095090441,52.0,67884.0,73774.0,78330.0,86400.0
act_still_ep_1,216065.0,30684.784250109922,2603.8254747422575,6.0,30257.0,31586.0,32222.0,32400.0
act_still_ep_2,216065.0,24746.012769305533,5345.495520653541,0.0,22161.0,25821.0,28453.0,32400.0
act_still_ep_3,216065.0,16974.91759887071,3610.596551272881,0.0,15160.0,17772.0,19634.0,21600.0
act_still_hr_0,216065.0,3212.277712725337,738.8990139425725,0.0,3197.0,3581.0,3599.0,3600.0
act_still_hr_1,216065.0,3350.7397079582533,612.3439605513046,0.0,3460.0,3600.0,3600.0,3600.0
act_still_hr_10,216065.0,2921.1680281396802,882.8270456083145,0.0,2644.0,3272.0,3579.0,3600.0
act_still_hr_11,216065.0,2786.2006016707937,930.8632908848782,0.0,2374.0,3121.0,3537.0,3600.0
act_still_hr_12,216065.0,2665.480198088538,943.6895312193376,0.0,2170.0,2941.0,3463.0,3600.0
act_still_hr_13,216065.0,2683.444532895194,966.3355606766219,0.0,2163.0,3019.0,3481.0,3600.0
act_still_hr_14,216065.0,2670.0241408835304,985.5823385119834,0.0,2155.0,3014.0,3484.0,3600.0
act_still_hr_15,216065.0,2675.777483627612,1013.3447319418518,0.0,2121.0,3055.0,3525.0,3600.0
act_still_hr_16,216065.0,2658.8881031171177,1013.4259160604483,0.0,2100.0,3028.0,3509.0,3600.0
act_still_hr_17,216065.0,2649.369680420244,990.9876158167674,0.0,2104.0,2979.0,3486.0,3600.0
act_still_hr_18,216065.0,2634.327489412908,941.9278192079007,0.0,2104.0,2888.0,3442.0,3600.0
act_still_hr_19,216065.0,2727.2477819174787,903.9549423717551,0.0,2256.0,3004.0,3481.0,3600.0
act_still_hr_2,216065.0,3470.9551477564623,437.86192047269174,0.0,3600.0,3600.0,3600.0,3600.0
act_still_hr_20,216065.0,2808.63436928702,888.1015456840577,0.0,2400.0,3126.0,3516.0,3600.0
act_still_hr_21,216065.0,2862.6689792423576,873.7899612208922,0.0,2500.0,3200.0,3535.0,3600.0
act_still_hr_22,216065.0,2926.7438224608336,874.1282020666932,0.0,2626.0,3298.0,3572.0,3600.0
act_still_hr_23,216065.0,3015.295156550112,888.2455569702984,0.0,2833.0,3432.0,3600.0,3600.0
act_still_hr_3,216065.0,3529.949380973318,339.2143231228855,0.0,3600.0,3600.0,3600.0,3600.0
act_still_hr_4,216065.0,3547.240182352533,324.59383539297573,0.0,3600.0,3600.0,3600.0,3600.0
act_still_hr_5,216065.0,3539.5502464536135,358.615363367315,0.0,3600.0,3600.0,3600.0,3600.0
act_still_hr_6,216065.0,3487.6718024668503,467.5079488292079,0.0,3600.0,3600.0,3600.0,3600.0
act_still_hr_7,216065.0,3370.030842570523,618.1886863844975,0.0,3545.0,3600.0,3600.0,3600.0
act_still_hr_8,216065.0,3176.3692268530303,763.8051792416987,0.0,3072.0,3583.0,3600.0,3600.0
act_still_hr_9,216065.0,3035.6600004628235,834.4878080662937,0.0,2807.0,3427.0,3600.0,3600.0
act_tilting_hr_0,25105.0,196.35897231627166,419.4836177190181,0.0,0.0,0.0,202.0,3572.0
act_tilting_hr_1,25105.0,192.06281617207728,475.11921870841394,0.0,0.0,0.0,124.0,3600.0
act_tilting_hr_10,25105.0,352.943955387373,616.85292273615,0.0,0.0,62.0,454.0,3600.0
act_tilting_hr_11,25105.0,431.23250348536146,677.2476624886095,0.0,0.0,132.0,570.0,3600.0
act_tilting_hr_12,25105.0,411.55451105357497,600.4269626774128,0.0,0.0,171.0,563.0,3600.0
act_tilting_hr_13,25105.0,402.482135032862,584.6674858434085,0.0,0.0,169.0,569.0,3600.0
act_tilting_hr_14,25105.0,396.9399322844055,584.451377498633,0.0,0.0,160.0,562.0,3600.0
act_tilting_hr_15,25105.0,398.34371639115716,591.4401240819684,0.0,0.0,148.0,556.0,3600.0
act_tilting_hr_16,25105.0,406.46484763991236,617.5159200032488,0.0,0.0,144.0,554.0,3600.0
act_tilting_hr_17,25105.0,428.35164309898425,639.7860236505525,0.0,0.0,167.0,578.0,3600.0
act_tilting_hr_18,25105.0,424.4180840470026,610.2517760352299,0.0,0.0,187.0,589.0,3600.0
act_tilting_hr_19,25105.0,406.0303923521211,593.3646743642619,0.0,0.0,166.0,567.0,3600.0
act_tilting_hr_2,25105.0,146.30069707229634,460.3272125869771,0.0,0.0,0.0,1.0,3600.0
act_tilting_hr_20,25105.0,399.87552280422227,598.2941088320958,0.0,0.0,148.0,563.0,3600.0
act_tilting_hr_21,25105.0,393.53578968333,624.9953114576522,0.0,0.0,112.0,531.0,3600.0
act_tilting_hr_22,25105.0,378.7740290778729,638.4806640454362,0.0,0.0,73.0,488.0,3600.0
act_tilting_hr_23,25105.0,375.5492531368253,693.2915490459329,0.0,0.0,29.0,436.0,3600.0
act_tilting_hr_3,25105.0,128.76176060545708,485.70053289220897,0.0,0.0,0.0,0.0,3600.0
act_tilting_hr_4,25105.0,139.9751443935471,558.3600680588619,0.0,0.0,0.0,0.0,3600.0
act_tilting_hr_5,25105.0,168.5718781119299,643.8455253321239,0.0,0.0,0.0,0.0,3600.0
act_tilting_hr_6,25105.0,238.28767177853018,739.656619393478,0.0,0.0,0.0,0.0,3600.0
act_tilting_hr_7,25105.0,256.1964947221669,734.6649663069225,0.0,0.0,0.0,16.0,3600.0
act_tilting_hr_8,25105.0,292.0081258713404,709.7151490195639,0.0,0.0,0.0,189.0,3600.0
act_tilting_hr_9,25105.0,353.1464250149373,692.0961689996174,0.0,0.0,1.0,377.0,3600.0
act_unknown_hr_0,216065.0,16.01992918797584,123.74785946690949,0.0,0.0,0.0,0.0,3586.0
act_unknown_hr_1,216065.0,11.02083632240298,102.82928992076477,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_10,216065.0,22.651822368268807,145.04228909095852,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_11,216065.0,27.450063638257006,160.12957511734805,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_12,216065.0,32.521583782658,171.03439532078878,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_13,216065.0,31.580871497003216,172.88836098282343,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_14,216065.0,31.929257399393702,176.48807232229208,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_15,216065.0,31.688556684331104,177.54836463365228,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_16,216065.0,31.95038530071969,177.88193373253648,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_17,216065.0,33.89291185522875,180.94867352319625,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_18,216065.0,34.98530997616458,182.98487224600734,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_19,216065.0,31.382255339828294,173.39791354681464,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_2,216065.0,6.389526299956032,81.93313847025364,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_20,216065.0,29.35563372133386,170.27924554013916,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_21,216065.0,26.88951472936385,166.49020821463318,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_22,216065.0,25.545201675421747,168.97766694240738,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_23,216065.0,22.69532779487654,166.2985973308791,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_3,216065.0,3.5086524888343784,68.01993486851384,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_4,216065.0,2.2252285191956123,58.138260725821105,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_5,216065.0,2.27244116353875,59.247024863332854,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_6,216065.0,3.5862772776710714,67.68510772211248,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_7,216065.0,7.580251313262213,87.22593421317474,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_8,216065.0,12.504477819174785,104.42946146497356,0.0,0.0,0.0,0.0,3600.0
act_unknown_hr_9,216065.0,17.822099831069355,126.95808937838859,0.0,0.0,0.0,0.0,3600.0
act_walking_ep_0,216065.0,9712.390914771018,7064.4300470922735,0.0,4780.0,9175.0,13814.0,86315.0
act_walking_ep_1,216065.0,1144.8021336171985,1851.3269758101255,0.0,39.0,506.0,1457.0,32315.0
act_walking_ep_2,216065.0,5160.143956679703,4087.158463098404,0.0,2163.0,4727.0,7342.0,32400.0
act_walking_ep_3,216065.0,3407.4448244741166,3145.659235833508,0.0,1039.0,2761.0,4875.0,21600.0
act_walking_hr_0,216065.0,311.6808691828848,664.8500395354004,0.0,0.0,0.0,276.0,3600.0
act_walking_hr_1,216065.0,192.84840210121953,533.0702714989663,0.0,0.0,0.0,68.0,3600.0
act_walking_hr_10,216065.0,458.87488950084463,658.7833862184748,0.0,0.0,190.0,641.0,3600.0
act_walking_hr_11,216065.0,551.3412815587902,710.2787621914197,0.0,0.0,276.0,832.0,3600.0
act_walking_hr_12,216065.0,649.3602203040751,751.405469305312,0.0,6.0,403.0,1014.0,3600.0
act_walking_hr_13,216065.0,626.9981301923033,762.2515020413673,0.0,4.0,336.0,968.0,3600.0
act_walking_hr_14,216065.0,630.9318399555689,774.0638464059374,0.0,0.0,345.0,955.0,3600.0
act_walking_hr_15,216065.0,615.3063476268716,788.3990397875826,0.0,0.0,292.0,938.0,3600.0
act_walking_hr_16,216065.0,624.5489922014209,788.3271663826283,0.0,0.0,311.0,951.0,3600.0
act_walking_hr_17,216065.0,630.6842061416703,770.7084916133223,0.0,0.0,341.0,969.0,3600.0
act_walking_hr_18,216065.0,671.7873649133363,762.1416651607029,0.0,12.0,421.0,1066.0,3600.0
act_walking_hr_19,216065.0,625.9866290236735,741.7256582389398,0.0,5.0,364.0,975.0,3600.0
act_walking_hr_2,216065.0,93.17310068729317,356.1621487805726,0.0,0.0,0.0,0.0,3600.0
act_walking_hr_20,216065.0,577.6540902043366,736.5087306408046,0.0,0.0,294.0,865.0,3600.0
act_walking_hr_21,216065.0,553.2693402448338,739.9035690488003,0.0,0.0,255.0,804.0,3600.0
act_walking_hr_22,216065.0,521.0513688010552,762.2807498219191,0.0,0.0,188.0,718.0,3600.0
act_walking_hr_23,216065.0,457.69603128688124,786.5676168628851,0.0,0.0,87.0,544.0,3600.0
act_walking_hr_3,216065.0,42.65761692083401,239.37121740000345,0.0,0.0,0.0,0.0,3600.0
act_walking_hr_4,216065.0,24.98388910744452,190.63319218613447,0.0,0.0,0.0,0.0,3600.0
act_walking_hr_5,216065.0,25.33878231087867,189.41912707631977,0.0,0.0,0.0,0.0,3600.0
act_walking_hr_6,216065.0,54.73064124221877,266.8824513319089,0.0,0.0,0.0,0.0,3600.0
act_walking_hr_7,216065.0,128.56489945155394,377.08939987511434,0.0,0.0,0.0,19.0,3600.0
act_walking_hr_8,216065.0,270.82393261287115,526.4082353365472,0.0,0.0,0.0,305.0,3600.0
act_walking_hr_9,216065.0,372.098049198158,598.0539606958938,0.0,0.0,82.0,517.0,3600.0
audio_amp_mean_ep_0,53539.0,6836.433781337811,9856.311287238344,0.0,400.25011462500004,1488.42537048,10930.0213045,101813.631285
audio_amp_mean_ep_1,52134.0,3709.363386151304,9791.25112301699,0.0,68.39055012942501,537.748932143,2893.3485601275,146137.943135
audio_amp_mean_ep_2,52939.0,7367.197088884672,10450.461591606721,0.0,442.9184332005,1623.7031323,12117.82741205,125802.730061
audio_amp_mean_ep_3,52540.0,9091.847465324881,14099.709707791759,0.0,357.97042298725,1793.5152573599999,13769.744793999998,154627.739687
audio_amp_mean_hr_0,49448.0,6161.182792902827,18534.243147010693,0.0,47.515363128475,519.3833423240001,2874.2889625075,243268.189189
audio_amp_mean_hr_1,49062.0,4206.848891649091,14182.02226890598,0.0,32.43790669605,349.638721216,2098.39809693,192272.448276
audio_amp_mean_hr_10,50131.0,5221.992914110914,10765.89964851233,0.0,104.783098592,887.673141892,5428.5005868299995,324671.033613
audio_amp_mean_hr_11,50222.0,6241.1256557818815,11817.867551778869,0.0,146.733167321,1110.9868630350002,7051.3384180775,234927.268156
audio_amp_mean_hr_12,50362.0,7391.16520913796,13148.709410968875,0.0,207.125802568,1369.977343165,9109.152651085,324664.830508
audio_amp_mean_hr_13,50213.0,7354.373418077183,13248.344164574048,0.0,200.156862745,1378.57557252,8492.95628415,244912.563025
audio_amp_mean_hr_14,50170.0,7047.184067938774,13066.7953828766,0.0,188.90278200425,1273.684506175,7902.02503766,158285.933333
audio_amp_mean_hr_15,49984.0,6824.991778452711,13039.054375773276,0.0,181.3691669905,1267.1041537649999,7280.4842100549995,196592.389831
audio_amp_mean_hr_16,49896.0,7104.641240816719,13833.450994692088,0.0,178.98383437875,1256.768845185,7488.37930232,232673.277228
audio_amp_mean_hr_17,50081.0,7478.489468781822,13982.952018622953,0.0,199.316865417,1369.6396648,8136.14285714,242282.050279
audio_amp_mean_hr_18,50274.0,9040.478648751674,15330.55468507559,0.0,245.99054621850001,1582.75118294,11596.53252335,198786.938202
audio_amp_mean_hr_19,50217.0,9012.626283622585,15387.698645010492,0.0,233.248603352,1601.26959459,10990.04,177216.644898
audio_amp_mean_hr_2,48960.0,2665.738172979818,10084.011898219753,0.0,24.9608938547,243.4694599625,1638.0067486824998,155321.802817
audio_amp_mean_hr_20,50012.0,7914.277277264333,15166.585275830797,0.0,180.005655652,1354.544174605,8129.545349505,229824.394444
audio_amp_mean_hr_21,49969.0,7273.5709841966145,15207.61434451704,0.0,137.181818182,1179.48523207,6651.90654206,213997.277778
audio_amp_mean_hr_22,49855.0,6803.246084143997,15689.555727446972,0.0,104.75939511300001,983.48603352,5242.713316515001,225872.579909
audio_amp_mean_hr_23,49673.0,6970.445238373487,18408.45394376197,0.0,72.7023060797,733.418079096,3943.34173669,235340.766667
audio_amp_mean_hr_3,48821.0,1993.8071549396966,8108.801768305167,0.0,22.1866295265,189.079497908,1394.04494382,151244.628183
audio_amp_mean_hr_4,48746.0,1813.3429776478295,7694.276161475684,0.0,21.23580671345,168.73040191,1318.7051228325,155046.02714
audio_amp_mean_hr_5,48790.0,1830.9589782494793,7777.618854489344,0.0,22.42707693485,170.819093023,1328.141294515,156875.851541
audio_amp_mean_hr_6,48969.0,2127.255477168327,8253.433316729503,0.0,25.7436619718,190.535211268,1516.7150838,155670.560563
audio_amp_mean_hr_7,49316.0,2827.173807827478,9314.557687447335,0.0,31.6890756303,287.267585258,1960.5209700775,237072.97191
audio_amp_mean_hr_8,49686.0,3681.374293913794,9268.522300353869,0.0,43.155522638175,522.2679521105,2730.1669085475,162367.954167
audio_amp_mean_hr_9,49995.0,4550.502677889526,10127.94756856896,0.0,66.5766350731,732.758426966,4004.15249066,184030.127119
audio_amp_std_ep_0,53539.0,8814.511115820538,11177.231170845378,0.0,692.7117670795001,2046.21076965,15065.413640499999,85735.361501
audio_amp_std_ep_1,52134.0,4239.38404917017,9056.535502974082,0.0,119.2727872115,767.7659142365001,3231.730573845,88373.3303955
audio_amp_std_ep_2,52939.0,7721.955490539814,9727.445229340696,0.0,613.4918160365,1919.2505635,13602.63070155,151043.250114
audio_amp_std_ep_3,52540.0,8481.413429162121,11408.111741614703,0.0,519.1436510025001,1960.1483171300001,14645.533451775,100607.538168
audio_amp_std_hr_0,49448.0,3186.076826204152,7916.442888235425,0.0,28.366977423025,307.8775428185,1714.4836339175,108770.094776
audio_amp_std_hr_1,49062.0,2162.728303112842,6452.65263453723,0.0,13.69145176,177.28411009349998,965.8686042112499,100566.997646
audio_amp_std_hr_10,50131.0,3650.5458050670027,6795.871758160948,0.0,102.125392039,650.68505389,3652.56781194,95876.9204515
